alert_id,timestamp,user_id,event_id,rule_triggered,risk_score,decision,explanation,status,risk_factors,risk_factors_obj
ALERT007297,2026-01-30T16:39:26.460Z,USR0341,EVT007297,AUTH-003,23,suppress,"Risk score 23/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":4,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":63,""is_threat"":0}"
ALERT007298,2026-02-09T16:39:26.460Z,USR0288,EVT007298,AUTH-003,48,review,"Risk score 48/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":54,""is_threat"":0}"
ALERT007299,2026-02-03T16:39:26.460Z,USR0619,EVT007299,AUTH-002,48,review,"Risk score 48/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":48,""is_threat"":0}"
ALERT007300,2026-02-09T16:39:26.460Z,USR0985,EVT007300,AUTH-001,80,escalate,"Risk score 80/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":35,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":71,""is_threat"":0}"
ALERT007301,2026-02-09T16:39:26.460Z,USR0133,EVT007301,AUTH-002,20,suppress,"Risk score 20/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":4,""is_threat"":0}"
ALERT007302,2026-02-01T16:39:26.460Z,USR0898,EVT007302,AUTH-002,55,review,"Risk score 55/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":22,""is_threat"":0}"
ALERT007303,2026-02-02T16:39:26.460Z,USR0306,EVT007303,AUTH-002,82,escalate,"Risk score 82/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":31,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":22,""is_threat"":0}"
ALERT007304,2026-01-26T16:39:26.460Z,USR0358,EVT007304,AUTH-002,90,escalate,"Risk score 90/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":59,""is_threat"":1}"
ALERT007305,2026-02-03T16:39:26.460Z,USR0893,EVT007305,AUTH-003,29,suppress,"Risk score 29/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":7,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":31,""is_threat"":0}"
ALERT007306,2026-02-13T16:39:26.460Z,USR0635,EVT007306,AUTH-002,47,review,"Risk score 47/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT007307,2026-02-01T16:39:26.460Z,USR0506,EVT007307,AUTH-001,87,escalate,"Risk score 87/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":45,""is_threat"":1}"
ALERT007308,2026-02-12T16:39:26.460Z,USR0914,EVT007308,AUTH-002,21,suppress,"Risk score 21/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":29,""is_threat"":0}"
ALERT007309,2026-01-26T16:39:26.460Z,USR0809,EVT007309,AUTH-003,87,escalate,"Risk score 87/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":11,""is_threat"":1}"
ALERT007310,2026-01-29T16:39:26.460Z,USR0716,EVT007310,AUTH-002,25,suppress,"Risk score 25/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":66,""is_threat"":0}"
ALERT007311,2026-01-21T16:39:26.460Z,USR0316,EVT007311,AUTH-003,25,suppress,"Risk score 25/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":37,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":15,""is_threat"":0}"
ALERT007312,2026-01-19T16:39:26.460Z,USR0463,EVT007312,AUTH-003,44,review,"Risk score 44/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":34,""is_threat"":0}"
ALERT007313,2026-01-16T16:39:26.460Z,USR0822,EVT007313,AUTH-003,66,review,"Risk score 66/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":22,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":19,""is_threat"":0}"
ALERT007314,2026-02-02T16:39:26.460Z,USR0607,EVT007314,AUTH-001,95,escalate,"Risk score 95/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":11,""is_threat"":1}"
ALERT007315,2026-02-10T16:39:26.460Z,USR0628,EVT007315,AUTH-001,31,suppress,"Risk score 31/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":51,""is_threat"":0}"
ALERT007316,2026-01-14T16:39:26.460Z,USR0512,EVT007316,AUTH-003,12,suppress,"Risk score 12/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":70,""is_threat"":0}"
ALERT007317,2026-02-02T16:39:26.460Z,USR0793,EVT007317,AUTH-002,95,escalate,"Risk score 95/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":9,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":30,""is_threat"":1}"
ALERT007318,2026-02-13T16:39:26.460Z,USR0816,EVT007318,AUTH-002,84,escalate,"Risk score 84/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT007319,2026-01-21T16:39:26.460Z,USR0265,EVT007319,AUTH-003,71,review,"Risk score 71/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":17,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":45,""is_threat"":0}"
ALERT007320,2026-01-20T16:39:26.460Z,USR0151,EVT007320,AUTH-001,65,review,"Risk score 65/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":49,""is_threat"":0}"
ALERT007321,2026-01-30T16:39:26.460Z,USR0766,EVT007321,AUTH-003,34,suppress,"Risk score 34/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":4,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":12,""is_threat"":0}"
ALERT007322,2026-01-26T16:39:26.460Z,USR0590,EVT007322,AUTH-002,58,review,"Risk score 58/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":59,""is_threat"":0}"
ALERT007323,2026-02-02T16:39:26.460Z,USR0113,EVT007323,AUTH-002,0,suppress,"Risk score 0/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":10,""is_threat"":0}"
ALERT007324,2026-01-16T16:39:26.460Z,USR0994,EVT007324,AUTH-001,55,review,"Risk score 55/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":19,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":31,""is_threat"":0}"
ALERT007325,2026-02-11T16:39:26.460Z,USR0370,EVT007325,AUTH-002,48,review,"Risk score 48/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":1,""is_threat"":0}"
ALERT007326,2026-01-17T16:39:26.460Z,USR0103,EVT007326,AUTH-003,22,suppress,"Risk score 22/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":22,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":52,""is_threat"":0}"
ALERT007327,2026-02-10T16:39:26.460Z,USR0061,EVT007327,AUTH-003,88,escalate,"Risk score 88/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":1,""is_threat"":1}"
ALERT007328,2026-02-13T16:39:26.460Z,USR0789,EVT007328,AUTH-001,22,suppress,"Risk score 22/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":39,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":53,""is_threat"":0}"
ALERT007329,2026-02-09T16:39:26.460Z,USR0416,EVT007329,AUTH-001,56,review,"Risk score 56/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":68,""is_threat"":0}"
ALERT007330,2026-01-28T16:39:26.460Z,USR0487,EVT007330,AUTH-001,69,review,"Risk score 69/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":47,""is_threat"":0}"
ALERT007331,2026-02-02T16:39:26.460Z,USR0332,EVT007331,AUTH-001,44,review,"Risk score 44/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":17,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":16,""is_threat"":0}"
ALERT007332,2026-01-21T16:39:26.460Z,USR0924,EVT007332,AUTH-001,40,suppress,"Risk score 40/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":65,""is_threat"":0}"
ALERT007333,2026-01-27T16:39:26.460Z,USR0135,EVT007333,AUTH-003,94,escalate,"Risk score 94/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":1,""is_threat"":1}"
ALERT007334,2026-02-10T16:39:26.460Z,USR0180,EVT007334,AUTH-003,17,suppress,"Risk score 17/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":16,""is_threat"":0}"
ALERT007335,2026-01-19T16:39:26.460Z,USR0091,EVT007335,AUTH-002,41,review,"Risk score 41/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":18,""is_threat"":0}"
ALERT007336,2026-02-08T16:39:26.460Z,USR0103,EVT007336,AUTH-002,79,escalate,"Risk score 79/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT007337,2026-02-10T16:39:26.460Z,USR0168,EVT007337,AUTH-003,30,suppress,"Risk score 30/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":39,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":45,""is_threat"":0}"
ALERT007338,2026-01-30T16:39:26.460Z,USR0009,EVT007338,AUTH-003,71,review,"Risk score 71/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":31,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":20,""is_threat"":0}"
ALERT007339,2026-02-11T16:39:26.460Z,USR0034,EVT007339,AUTH-003,99,escalate,"Risk score 99/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":20,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":7,""is_threat"":1}"
ALERT007340,2026-02-06T16:39:26.460Z,USR0769,EVT007340,AUTH-001,89,escalate,"Risk score 89/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":41,""is_threat"":1}"
ALERT007341,2026-02-04T16:39:26.460Z,USR0793,EVT007341,AUTH-003,97,escalate,"Risk score 97/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":36,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":23,""is_threat"":1}"
ALERT007342,2026-01-16T16:39:26.460Z,USR0043,EVT007342,AUTH-003,91,escalate,"Risk score 91/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":1,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":19,""is_threat"":1}"
ALERT007343,2026-01-29T16:39:26.460Z,USR0332,EVT007343,AUTH-003,76,escalate,"Risk score 76/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":8,""is_threat"":0}"
ALERT007344,2026-01-14T16:39:26.460Z,USR0474,EVT007344,AUTH-002,46,review,"Risk score 46/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":8,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":19,""is_threat"":0}"
ALERT007345,2026-02-06T16:39:26.460Z,USR0857,EVT007345,AUTH-001,26,suppress,"Risk score 26/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":53,""is_threat"":0}"
ALERT007346,2026-02-05T16:39:26.460Z,USR0816,EVT007346,AUTH-002,43,review,"Risk score 43/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":5,""is_threat"":0}"
ALERT007347,2026-01-26T16:39:26.460Z,USR0305,EVT007347,AUTH-003,83,escalate,"Risk score 83/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":29,""is_threat"":0}"
ALERT007348,2026-02-11T16:39:26.460Z,USR0572,EVT007348,AUTH-002,96,escalate,"Risk score 96/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":68,""is_threat"":1}"
ALERT007349,2026-01-31T16:39:26.460Z,USR0262,EVT007349,AUTH-002,60,review,"Risk score 60/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":26,""is_threat"":0}"
